"scenario","rho","replication_id","method","method_family","tuning","beta","tau","epsilon0","qmax","q0_constraint_active","stage","tv","fkl","rkl","mean_h_error","q0","cexp","clist","klist","keff","active_nonfallback","n_kernels","objective","kkt_residual","optimizer_status","optimizer_iterations","objective_change","min_alpha_empirical","floor_q_mass","floor_active_q_mass","delta_a","active_floored_kernels","max_active_reciprocal_uncertainty","final_mass_mode","runtime_sec"
"noisy_grouping",0.7,2,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0166448177206302,0.00265690590768053,0.00224583012989978,2.77555756156289e-15,0.001,5.14206465080964,156.147771887349,23,6.55853717094419,23,31,0.103235049630232,0.121230142051311,"max_iter_reached",120,0.000168600392933427,0.00633333333333333,0,0,0,0,-Inf,"unfloored empirical",0.120000000000005
"noisy_grouping",0.7,2,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0177382958650419,0.00797885065369739,0.0036929979740257,2.44249065417534e-15,0.00265543083338051,5.1393740897705,108.072169303143,18,4.93217150224008,18,21,0.108705125594928,0.0776529935203686,"max_iter_reached",120,0.000132386112281876,0.017,0,0,0,0,-Inf,"unfloored empirical",0.0800000000000409
"noisy_grouping",0.7,3,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0167444806696661,0.00163415005861433,0.00151536671943479,2.22044604925031e-16,0.001,5.12907206995548,139.917530853666,21,6.09850062829876,21,31,0.102021432632529,0.119733630734322,"max_iter_reached",120,0.000171444182903421,0.00961111111111111,0,0,0,0,-Inf,"unfloored empirical",0.190000000000055
"noisy_grouping",0.7,3,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0180417053398833,0.00221208866351838,0.00193826490264701,2.22044604925031e-16,0.001,5.01972305372028,102.457048786301,17,4.07496216814574,17,21,0.100762718786895,0.0773631122380326,"max_iter_reached",120,0.000131677458583446,0.0966111111111112,0,0,0,0,-Inf,"unfloored empirical",0.120000000000005
"noisy_grouping",0.9,1,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0388065337498381,0.022979213149971,0.0130750254763786,4.44089209850063e-16,0.00591799516763759,6.06780500775916,157.147771887349,23,4.97690398800168,23,31,0.142238977329607,0.11012730526152,"max_iter_reached",120,5.94581921653237e-05,0.0200555555555556,0,0,0,0,-Inf,"unfloored empirical",0.279999999999973
"noisy_grouping",0.9,1,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0398414683833484,0.0118650902484206,0.009434261943181,6.66133814775094e-16,0.001,5.32134406361666,108.072169303143,18,5.01564036644764,18,21,0.116219106178187,0.108340393029426,"max_iter_reached",120,0.00012277527230499,0.318944444444444,0,0,0,0,-Inf,"unfloored empirical",0.160000000000082
"noisy_grouping",0.9,2,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0194810300558861,0.00401710567397028,0.00289540881891362,1.77635683940025e-15,0.001,5.23098192711731,144.532651370508,22,6.1445895930412,22,31,0.106422321596994,0.114007132705924,"max_iter_reached",120,0.000146287494319164,0.0233333333333333,0,0,0,0,-Inf,"unfloored empirical",0.220000000000027
"noisy_grouping",0.9,2,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0180347033161222,0.00249357515575201,0.00195374993478732,1.88737914186277e-15,0.001,5.21448283641308,114.687289819984,19,6.79786634085056,19,21,0.104476024909995,0.0827770946222214,"max_iter_reached",120,0.000145336016188088,0.752,0,0,0,0,-Inf,"unfloored empirical",0.150000000000091
"noisy_grouping",0.9,3,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0231095012691782,0.0134112812868834,0.00640882832152921,4.66293670342566e-15,0.00514853263736904,5.37035800715893,136.917530853666,21,5.4371002806463,21,31,0.118708461933234,0.123640590773151,"max_iter_reached",120,0.000111569273275269,0.0075,0,0,0,0,-Inf,"unfloored empirical",0.269999999999982
"noisy_grouping",0.9,3,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0205133117735405,0.0122243796697398,0.00482740449420184,4.77395900588817e-15,0.0096928055382494,5.29964907410328,107.072169303143,18,4.76400941337195,18,21,0.116128529991438,0.0818983966130227,"max_iter_reached",120,0.000140769840881641,0.0196111111111111,0,0,0,0,-Inf,"unfloored empirical",0.200000000000045
"one_representative",0.7,1,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0174589184739609,0.00200686102578494,0.00177482563596633,2.22044604925031e-16,0.001,5.14080311870908,162.76289240419,24,6.96372908341571,24,31,0.102526422005708,0.119857024550529,"max_iter_reached",120,0.000159918152074709,0.0108888888888889,0,0,0,0,-Inf,"unfloored empirical",0.139999999999873
"one_representative",0.7,1,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0173163602116269,0.00169590188487268,0.00157322732365941,0,0.001,5.13215414439564,122.302410336825,20,5.67484955884429,20,21,0.102200790621256,0.0724016851773176,"max_iter_reached",120,0.00014825614501493,0.0277777777777778,0,0,0,0,-Inf,"unfloored empirical",0.0899999999999181
"one_representative",0.7,2,"Hamming balls","same-target credible region","top centers, r=0:5",0.02,0.001,0.001,1,FALSE,"fit",0.0201105380597375,0.0041506555330438,0.00309319530145724,1.33226762955019e-15,0.001,5.28374846828589,155.147771887349,23,6.82725987165937,23,31,0.107545774582373,0.105187658556726,"max_iter_reached",120,0.000147657356773273,0.0248333333333333,0,0,0,0,-Inf,"unfloored empirical",0.1400000000001
"one_representative",0.7,2,"Group-Hamming balls","same-target credible region","top group centers, r=0:3",0.02,0.001,0.001,1,FALSE,"fit",0.0199249218563535,0.00248309586674903,0.00220815574166293,7.7715611723761e-16,0.001,5.20229630475225,114.687289819984,19,5.97040589032482,19,21,0.10430363775781,0.0859826642347925,"max_iter_reached",120,0.000152756389617259,0.264166666666667,0,0,0,0,-Inf,"unfloored empirical",0.129999999999882
